Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP009977.1	1521931	1522368	1	minus	hypothetical protein			protein-coding			ALR15743.1	hypothetical protein	145	PN96_07000
CP009977.1	1522726	1523409	1	minus	hypothetical protein			protein-coding			ALR15744.1	hypothetical protein	227	PN96_07005
CP009977.1	1523541	1524161	1	minus	hypothetical protein			protein-coding			ALR15745.1	hypothetical protein	206	PN96_07010
CP009977.1	1524337	1524918	1	minus	hypothetical protein			protein-coding			ALR15746.1	hypothetical protein	193	PN96_07015
CP009977.1	1524919	1525650	1	minus	DNA biosynthesis protein			protein-coding			ALR15747.1	DNA biosynthesis protein	243	PN96_07020
CP009977.1	1525647	1526420	1	minus	bacteriophage replication domain protein			protein-coding			ALR15748.1	bacteriophage replication domain protein	257	PN96_07025
CP009977.1	1526633	1527181	1	minus	hypothetical protein			protein-coding			ALR15749.1	hypothetical protein	182	PN96_07030
CP009977.1	1527552	1528220	1	plus	repressor			protein-coding			ALR15750.1	repressor	222	PN96_07035
CP009977.1	1528441	1528869	1	plus	hypothetical protein			protein-coding			ALR15751.1	hypothetical protein	142	PN96_07040
CP009977.1	1529195	1529467	1	plus	hypothetical protein			protein-coding			ALR15752.1	hypothetical protein	90	PN96_07045
CP009977.1	1529629	1529871	1	plus	hypothetical protein			protein-coding			ALR15753.1	hypothetical protein	80	PN96_07050
CP009977.1	1529868	1530269	1	plus	hypothetical protein			protein-coding			ALR15754.1	hypothetical protein	133	PN96_07055
CP009977.1	1530473	1530748	1	plus	hypothetical protein			protein-coding			ALR17227.1	hypothetical protein	91	PN96_07060
CP009977.1	1530988	1531497	1	minus	hypothetical protein			protein-coding			ALR15755.1	hypothetical protein	169	PN96_07065
CP009977.1	1531854	1532177	1	minus	hypothetical protein			protein-coding			ALR15756.1	hypothetical protein	107	PN96_07070
CP009977.1	1532267	1533310	1	minus	hypothetical protein			protein-coding			ALR15757.1	hypothetical protein	347	PN96_07075
CP009977.1	1533423	1534268	1	minus	hypothetical protein			protein-coding			ALR15758.1	hypothetical protein	281	PN96_07080
CP009977.1	1534415	1535611	1	minus	integrase			protein-coding			ALR15759.1	integrase	398	PN96_07085
CP009977.1	1535794	1537215	1	plus	exonuclease I			protein-coding			ALR15760.1	exonuclease I	473	PN96_07090
CP009977.1	1537274	1537648	1	plus	membrane protein			protein-coding			ALR15761.1	membrane protein	124	PN96_07095
CP009977.1	1537650	1538327	1	plus	membrane protein			protein-coding			ALR15762.1	membrane protein	225	PN96_07100
CP009977.1	1538657	1539544	1	plus	cytidine deaminase			protein-coding			ALR15763.1	cytidine deaminase	295	PN96_07105
CP009977.1	1539692	1540867	1	plus	phosphoribosylglycinamide formyltransferase 2			protein-coding			ALR15764.1	phosphoribosylglycinamide formyltransferase 2	391	PN96_07110
CP009977.1	1540959	1541609	1	minus	thiopurine S-methyltransferase			protein-coding			ALR15765.1	thiopurine S-methyltransferase	216	PN96_07115
CP009977.1	1541925	1542701	1	plus	phosphoribosylglycinamide formyltransferase			protein-coding			ALR15766.1	phosphoribosylglycinamide formyltransferase	258	PN96_07120
CP009977.1	1542819	1543115	1	minus	integration host factor subunit alpha	ihfA		protein-coding			ALR15767.1	integration host factor subunit alpha	98	PN96_07125
CP009977.1	1543658	1544536	1	plus	membrane protein			protein-coding			ALR15768.1	membrane protein	292	PN96_07130
CP009977.1	1544554	1545549	1	minus	sucrose operon repressor			protein-coding			ALR15769.1	sucrose operon repressor	331	PN96_07135
CP009977.1	1545546	1545728	1	minus	hypothetical protein			protein-coding			ALR15770.1	hypothetical protein	60	PN96_07140
CP009977.1	1545794	1546711	1	plus	fructokinase			protein-coding			ALR15771.1	fructokinase	305	PN96_07145
CP009977.1	1546775	1548406	1	minus	sucrose-6-phosphate hydrolase			protein-coding			ALR15772.1	sucrose-6-phosphate hydrolase	543	PN96_07150
CP009977.1	1548686	1551088	1	minus	phenylalanine--tRNA ligase	pheT		protein-coding			ALR15773.1	phenylalanine--tRNA ligase	800	PN96_07155
CP009977.1	1551107	1552090	1	minus	phenylalanine--tRNA ligase alpha subunit			protein-coding			ALR15774.1	phenylalanine--tRNA ligase alpha subunit	327	PN96_07160
CP009977.1	1552470	1553279	1	minus	hypothetical protein			protein-coding			ALR15775.1	hypothetical protein	269	PN96_07165
CP009977.1	1553921	1554274	1	minus	50S ribosomal protein L20	rplT		protein-coding			ALR15776.1	50S ribosomal protein L20	117	PN96_07170
CP009977.1	1554315	1554509	1	minus	50S ribosomal protein L35			protein-coding			ALR15777.1	50S ribosomal protein L35	64	PN96_07175
CP009977.1	1554631	1555020	1	minus	translation initiation factor IF-3			protein-coding			ALR15778.1	translation initiation factor IF-3	129	PN96_07180
CP009977.1	1555186	1557114	1	minus	threonine--tRNA ligase	thrS		protein-coding			ALR15779.1	threonine--tRNA ligase	642	PN96_07185
CP009977.1	1557433	1558419	1	plus	outer membrane beta-barrel domain protein			protein-coding			ALR15780.1	outer membrane beta-barrel domain protein	328	PN96_07190
CP009977.1	1558424	1559167	1	minus	Gram-positive sporulation control protein Spo0M			protein-coding			ALR15781.1	Gram-positive sporulation control protein Spo0M	247	PN96_07195
CP009977.1	1559431	1560138	1	plus	histidine utilization repressor			protein-coding			ALR15782.1	histidine utilization repressor	235	PN96_07200
CP009977.1	1560266	1561516	1	plus	imidazolonepropionase			protein-coding			ALR15783.1	imidazolonepropionase	416	PN96_07205
CP009977.1	1561518	1562516	1	plus	formimidoylglutamase			protein-coding			ALR15784.1	formimidoylglutamase	332	PN96_07210
CP009977.1	1562817	1563542	1	plus	hypothetical protein			protein-coding			ALR15785.1	hypothetical protein	241	PN96_07215
CP009977.1	1563610	1564596	1	minus	hypothetical protein			protein-coding			ALR15786.1	hypothetical protein	328	PN96_07220
CP009977.1	1564614	1565438	1	minus	dioxygenase			protein-coding			ALR15787.1	dioxygenase	274	PN96_07225
CP009977.1	1565585	1566487	1	plus	LysR family transcriptional regulator			protein-coding			ALR15788.1	LysR family transcriptional regulator	300	PN96_07230
CP009977.1	1566532	1566993	1	minus	hypothetical protein			protein-coding			ALR15789.1	hypothetical protein	153	PN96_07235
CP009977.1	1567073	1570108	1	minus	membrane protein			protein-coding			ALR15790.1	membrane protein	1011	PN96_07240
CP009977.1	1570373	1571053	1	plus	chemotaxis protein CheX			protein-coding			ALR15791.1	chemotaxis protein CheX	226	PN96_07245
CP009977.1	1571242	1571937	1	plus	transcriptional regulator			protein-coding			ALR15792.1	transcriptional regulator	231	PN96_07250
CP009977.1	1572132	1572800	1	plus	membrane protein			protein-coding			ALR15793.1	membrane protein	222	PN96_07255
CP009977.1	1572876	1573832	1	plus	molecular chaperone DnaJ			protein-coding			ALR15794.1	molecular chaperone DnaJ	318	PN96_07260
CP009977.1	1574010	1574195	1	plus	hypothetical protein			protein-coding			ALR15795.1	hypothetical protein	61	PN96_07265
CP009977.1	1574562	1574954	1	plus	50S ribosomal protein L7ae			protein-coding			ALR15796.1	50S ribosomal protein L7ae	130	PN96_07270
CP009977.1	1575172	1576275	1	plus	phosphoribosylaminoimidazole-succinocarboxamide synthase			protein-coding			ALR15797.1	phosphoribosylaminoimidazole-succinocarboxamide synthase	367	PN96_07275
CP009977.1	1576358	1578031	1	minus	alkaline phosphatase			protein-coding			ALR15798.1	alkaline phosphatase	557	PN96_07280
CP009977.1	1578398	1578775	1	minus	transporter			protein-coding			ALR15799.1	transporter	125	PN96_07285
CP009977.1	1579062	1581416	1	minus	DEAD/DEAH box helicase			protein-coding			ALR15800.1	DEAD/DEAH box helicase	784	PN96_07290
CP009977.1	1581656	1583344	1	plus	malate dehydrogenase			protein-coding			ALR15801.1	malate dehydrogenase	562	PN96_07295
CP009977.1	1583519	1584241	1	plus	SanA protein			protein-coding			ALR15802.1	SanA protein	240	PN96_07300
CP009977.1	1584451	1585821	1	plus	Anion transporter			protein-coding			ALR15803.1	Anion transporter	456	PN96_07305
CP009977.1	1586028	1586852	1	plus	hypothetical protein			protein-coding			ALR15804.1	hypothetical protein	274	PN96_07310
CP009977.1	1586924	1588159	1	minus	cysteine desulfurase			protein-coding			ALR15805.1	cysteine desulfurase	411	PN96_07315
CP009977.1	1588143	1588802	1	minus	agglutination protein			protein-coding			ALR15806.1	agglutination protein	219	PN96_07320
CP009977.1	1589160	1590119	1	plus	thioredoxin reductase			protein-coding			ALR15807.1	thioredoxin reductase	319	PN96_07325
CP009977.1	1590223	1592010	1	plus	cysteine ABC transporter ATP-binding protein			protein-coding			ALR15808.1	cysteine ABC transporter ATP-binding protein	595	PN96_07330
CP009977.1	1592003	1593724	1	plus	amino acid ABC transporter permease			protein-coding			ALR15809.1	amino acid ABC transporter permease	573	PN96_07335
CP009977.1	1593778	1595115	1	minus	D-serine dehydratase			protein-coding			ALR15810.1	D-serine dehydratase	445	PN96_07340
CP009977.1	1595262	1596365	1	minus	MFS transporter			protein-coding			ALR15811.1	MFS transporter	367	PN96_07345
CP009977.1	1596618	1597883	1	minus	hypothetical protein			protein-coding			ALR15812.1	hypothetical protein	421	PN96_07350
CP009977.1	1598070	1600010	1	plus	ATPase			protein-coding			ALR17228.1	ATPase	646	PN96_07355
CP009977.1	1600007	1600504	1	plus	chemotaxis protein CheY			protein-coding			ALR15813.1	chemotaxis protein CheY	165	PN96_07360
CP009977.1	1600703	1601248	1	plus	hypothetical protein			protein-coding			ALR15814.1	hypothetical protein	181	PN96_07365
CP009977.1	1601423	1602010	1	minus	DNA transformation protein			protein-coding			ALR15815.1	DNA transformation protein	195	PN96_07370
CP009977.1	1602381	1603301	1	plus	histidine kinase			protein-coding			ALR15816.1	histidine kinase	306	PN96_07375
CP009977.1	1603412	1604317	1	plus	membrane protein			protein-coding			ALR15817.1	membrane protein	301	PN96_07380
CP009977.1	1604532	1605044	1	plus	hypothetical protein			protein-coding			ALR15818.1	hypothetical protein	170	PN96_07385
CP009977.1	1605298	1606944	1	plus	glutamate decarboxylase			protein-coding			ALR15819.1	glutamate decarboxylase	548	PN96_07390
CP009977.1	1607256	1608110	1	plus	transcriptional regulator			protein-coding			ALR15820.1	transcriptional regulator	284	PN96_07395
CP009977.1	1608172	1609413	1	minus	alcohol dehydrogenase			protein-coding			ALR15821.1	alcohol dehydrogenase	413	PN96_07400
CP009977.1	1609712	1609981	1	plus	glutaredoxin			protein-coding			ALR15822.1	glutaredoxin	89	PN96_07405
CP009977.1	1610162	1611844	1	plus	transporter			protein-coding			ALR15823.1	transporter	560	PN96_07410
CP009977.1	1611947	1613149	1	minus	trans-2-enoyl-CoA reductase			protein-coding			ALR15824.1	trans-2-enoyl-CoA reductase	400	PN96_07415
CP009977.1	1613328	1615610	1	minus	acyl-CoA dehydrogenase			protein-coding			ALR15825.1	acyl-CoA dehydrogenase	760	PN96_07420
CP009977.1	1615690	1616316	1	minus	TetR family transcriptional regulator			protein-coding			ALR15826.1	TetR family transcriptional regulator	208	PN96_07425
CP009977.1	1616858	1618009	1	minus	pH-dependent sodium/proton antiporter	nhaA		protein-coding			ALR15827.1	pH-dependent sodium/proton antiporter	383	PN96_07430
CP009977.1	1618362	1619483	1	minus	ABC transporter			protein-coding			ALR15828.1	ABC transporter	373	PN96_07435
CP009977.1	1619483	1621936	1	minus	ABC transporter permease			protein-coding			ALR15829.1	ABC transporter permease	817	PN96_07440
CP009977.1	1621917	1622588	1	minus	ABC transporter ATP-binding protein			protein-coding			ALR15830.1	ABC transporter ATP-binding protein	223	PN96_07445
CP009977.1	1622782	1624158	1	minus	multidrug transporter MatE			protein-coding			ALR15831.1	multidrug transporter MatE	458	PN96_07450
CP009977.1	1624253	1625695	1	plus	hypothetical protein			protein-coding			ALR15832.1	hypothetical protein	480	PN96_07455
CP009977.1	1625734	1626336	1	minus	cytochrome C			protein-coding			ALR15833.1	cytochrome C	200	PN96_07460
CP009977.1	1626367	1626990	1	minus	cytochrome C biogenesis protein CcmH			protein-coding			ALR15834.1	cytochrome C biogenesis protein CcmH	207	PN96_07465
CP009977.1	1627556	1629868	1	plus	cytochrome C			protein-coding			ALR15835.1	cytochrome C	770	PN96_07470
CP009977.1	1629921	1630907	1	plus	cystathionine beta-synthase			protein-coding			ALR15836.1	cystathionine beta-synthase	328	PN96_07475
CP009977.1	1630918	1632900	1	plus	membrane protein			protein-coding			ALR15837.1	membrane protein	660	PN96_07480
CP009977.1	1632976	1633635	1	minus	alpha-acetolactate decarboxylase			protein-coding			ALR15838.1	alpha-acetolactate decarboxylase	219	PN96_07485
CP009977.1	1633635	1634837	1	minus	multidrug transporter			protein-coding			ALR15839.1	multidrug transporter	400	PN96_07490
CP009977.1	1635276	1635977	1	minus	16S rRNA pseudouridylate synthase			protein-coding			ALR15840.1	16S rRNA pseudouridylate synthase	233	PN96_07495
CP009977.1	1636099	1637850	1	plus	carboxylate--amine ligase			protein-coding			ALR15841.1	carboxylate--amine ligase	583	PN96_07500
CP009977.1	1637983	1638417	1	plus	membrane protein			protein-coding			ALR15842.1	membrane protein	144	PN96_07505
CP009977.1	1638429	1639088	1	plus	transcriptional regulator			protein-coding			ALR15843.1	transcriptional regulator	219	PN96_07510
CP009977.1	1639078	1640427	1	plus	histidine kinase			protein-coding			ALR15844.1	histidine kinase	449	PN96_07515
CP009977.1	1640712	1640990	1	plus	50S ribosomal protein L25			protein-coding			ALR17229.1	50S ribosomal protein L25	92	PN96_07520
CP009977.1	1641494	1643197	1	plus	5'-nucleotidase	ushA		protein-coding			ALR15845.1	5'-nucleotidase	567	PN96_07525
CP009977.1	1643617	1643844	1	plus	hypothetical protein			protein-coding			ALR15846.1	hypothetical protein	75	PN96_07530
CP009977.1	1643944	1644192	1	minus	Fe-S protein			protein-coding			ALR15847.1	Fe-S protein	82	PN96_07535
CP009977.1	1644371	1644817	1	plus	heat shock protein HslJ			protein-coding			ALR15848.1	heat shock protein HslJ	148	PN96_07540
CP009977.1	1645179	1646324	1	plus	hypothetical protein			protein-coding			ALR15849.1	hypothetical protein	381	PN96_07545
CP009977.1	1646334	1648043	1	plus	thiamine ABC transporter permease			protein-coding			ALR15850.1	thiamine ABC transporter permease	569	PN96_07550
CP009977.1	1648009	1648656	1	plus	ABC transporter ATP-binding protein			protein-coding			ALR15851.1	ABC transporter ATP-binding protein	215	PN96_07555
CP009977.1	1648649	1649260	1	plus	membrane protein			protein-coding			ALR15852.1	membrane protein	203	PN96_07560
CP009977.1	1649385	1649861	1	plus	membrane protein			protein-coding			ALR15853.1	membrane protein	158	PN96_07565
CP009977.1	1650072	1651601	1	plus	transcriptional regulator			protein-coding			ALR15854.1	transcriptional regulator	509	PN96_07570
CP009977.1	1651776	1653437	1	plus	hydroxylamine reductase			protein-coding			ALR15855.1	hydroxylamine reductase	553	PN96_07575
CP009977.1	1653521	1654576	1	plus	oxidoreductase			protein-coding			ALR15856.1	oxidoreductase	351	PN96_07580
CP009977.1	1654670	1655602	1	minus	methyltransferase			protein-coding			ALR15857.1	methyltransferase	310	PN96_07585
CP009977.1	1655633	1656325	1	minus	pseudouridine synthase			protein-coding			ALR15858.1	pseudouridine synthase	230	PN96_07590
CP009977.1	1656534	1657961	1	minus	Na+-dependent transporter			protein-coding			ALR15859.1	Na+-dependent transporter	475	PN96_07595
CP009977.1	1658330	1659784	1	plus	cardiolipin synthetase	cls		protein-coding			ALR15860.1	cardiolipin synthetase	484	PN96_07600
CP009977.1	1660024	1661229	1	plus	cystathionine beta-lyase			protein-coding			ALR15861.1	cystathionine beta-lyase	401	PN96_07605
CP009977.1	1661289	1661858	1	minus	DNA-3-methyladenine glycosidase			protein-coding			ALR15862.1	DNA-3-methyladenine glycosidase	189	PN96_07610
CP009977.1	1661922	1665023	1	minus	multidrug transporter AcrB			protein-coding			ALR15863.1	multidrug transporter AcrB	1033	PN96_07615
CP009977.1	1665020	1666105	1	minus	hemolysin secretion protein D			protein-coding			ALR15864.1	hemolysin secretion protein D	361	PN96_07620
CP009977.1	1666107	1667138	1	minus	acriflavin resistance protein			protein-coding			ALR15865.1	acriflavin resistance protein	343	PN96_07625
CP009977.1	1667298	1667687	1	minus	phage-shock protein			protein-coding			ALR15866.1	phage-shock protein	129	PN96_07630
CP009977.1	1667680	1667913	1	minus	phage-shock protein			protein-coding			ALR15867.1	phage-shock protein	77	PN96_07635
CP009977.1	1667928	1668599	1	minus	phage-shock protein			protein-coding			ALR15868.1	phage-shock protein	223	PN96_07640
CP009977.1	1668832	1669839	1	plus	ATPase AAA			protein-coding			ALR15869.1	ATPase AAA	335	PN96_07645
CP009977.1	1670076	1671695	1	plus	ABC transporter substrate-binding protein			protein-coding			ALR15870.1	ABC transporter substrate-binding protein	539	PN96_07650
CP009977.1	1671695	1672657	1	plus	peptide ABC transporter permease			protein-coding			ALR15871.1	peptide ABC transporter permease	320	PN96_07655
CP009977.1	1672644	1673531	1	plus	peptide ABC transporter permease			protein-coding			ALR15872.1	peptide ABC transporter permease	295	PN96_07660
CP009977.1	1673531	1674526	1	plus	peptide ABC transporter ATP-binding protein			protein-coding			ALR15873.1	peptide ABC transporter ATP-binding protein	331	PN96_07665
CP009977.1	1674523	1675311	1	plus	peptide ABC transporter ATP-binding protein			protein-coding			ALR15874.1	peptide ABC transporter ATP-binding protein	262	PN96_07670
