Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP009977.1	1307623	1309206	1	minus	BCCT family transporter		70912340	protein-coding			WP_020333247.1	BCCT family transporter	527	PN96_RS06115
NZ_CP009977.1	1309545	1310060	1	minus	outer membrane beta-barrel protein		70912341	protein-coding			WP_014231779.1	outer membrane beta-barrel protein	171	PN96_RS06120
NZ_CP009977.1	1310290	1310769	1	minus	porin family protein		70912342	protein-coding			WP_014231778.1	porin family protein	159	PN96_RS06125
NZ_CP009977.1	1310953	1314924	1	minus	ATP-dependent RNA helicase HrpA	hrpA	70912343	protein-coding			WP_020333245.1	ATP-dependent RNA helicase HrpA	1323	PN96_RS06130
NZ_CP009977.1	1315111	1315695	1	plus	FMN-dependent NADH-azoreductase		70912344	protein-coding			WP_014231776.1	FMN-dependent NADH-azoreductase	194	PN96_RS06135
NZ_CP009977.1	1315809	1316114	1	minus	hypothetical protein		70912345	protein-coding			WP_231113050.1	hypothetical protein	101	PN96_RS06140
NZ_CP009977.1	1316562	1316906	1	plus	hypothetical protein		70912346	protein-coding			WP_014231774.1	hypothetical protein	114	PN96_RS06145
NZ_CP009977.1	1316916	1318856	1	plus	alkaline phosphatase D family protein		70912347	protein-coding			WP_020333243.1	alkaline phosphatase D family protein	646	PN96_RS06150
NZ_CP009977.1	1318978	1319418	1	plus	TerB family tellurite resistance protein		70912348	protein-coding			WP_020333242.1	TerB family tellurite resistance protein	146	PN96_RS06155
NZ_CP009977.1	1319603	1320133	1	minus	3'-5' exonuclease		70912349	protein-coding			WP_014231771.1	3'-5' exonuclease	176	PN96_RS06160
NZ_CP009977.1	1320572	1321204	1	plus	DUF2760 domain-containing protein		70912350	protein-coding			WP_014231770.1	DUF2760 domain-containing protein	210	PN96_RS06165
NZ_CP009977.1	1321204	1323168	1	plus	Hsp70 family protein		70912351	protein-coding			WP_020333241.1	Hsp70 family protein	654	PN96_RS06170
NZ_CP009977.1	1323224	1326046	1	plus	Hsp70 family protein		70912352	protein-coding			WP_020333240.1	Hsp70 family protein	940	PN96_RS06175
NZ_CP009977.1	1326134	1326328	1	minus	hypothetical protein		70912353	protein-coding			WP_014231767.1	hypothetical protein	64	PN96_RS06180
NZ_CP009977.1	1326415	1327101	1	plus	DNA-3-methyladenine glycosylase I		70912354	protein-coding			WP_020333239.1	DNA-3-methyladenine glycosylase I	228	PN96_RS06185
NZ_CP009977.1	1327484	1329226	1	plus	ABC transporter transmembrane domain-containing protein		70912355	protein-coding			WP_020333238.1	ABC transporter transmembrane domain-containing protein	580	PN96_RS06190
NZ_CP009977.1	1329227	1331005	1	plus	ABC transporter transmembrane domain-containing protein		70912356	protein-coding			WP_020333237.1	ABC transporter transmembrane domain-containing protein	592	PN96_RS06195
NZ_CP009977.1	1331279	1331827	1	plus	hypothetical protein		70912357	protein-coding			WP_014231757.1	hypothetical protein	182	PN96_RS06200
NZ_CP009977.1	1331902	1332120	1	minus	hypothetical protein		70912358	protein-coding			WP_020333235.1	hypothetical protein	72	PN96_RS06205
NZ_CP009977.1	1332223	1333338	1	minus	HD domain-containing phosphohydrolase		70912359	protein-coding			WP_020333234.1	HD domain-containing phosphohydrolase	371	PN96_RS06210
NZ_CP009977.1	1333584	1334789	1	minus	aromatic amino acid transport family protein		70912360	protein-coding			WP_014231754.1	aromatic amino acid transport family protein	401	PN96_RS06215
NZ_CP009977.1	1335177	1335779	1	minus	2OG-Fe(II) oxygenase		70912361	protein-coding			WP_020333233.1	2OG-Fe(II) oxygenase	200	PN96_RS06220
NZ_CP009977.1	1336137	1337075	1	plus	LysR family transcriptional regulator		70912362	protein-coding			WP_020333232.1	LysR family transcriptional regulator	312	PN96_RS06225
NZ_CP009977.1	1337805	1338278	1	minus	response regulator		70912363	protein-coding			WP_020333231.1	response regulator	157	PN96_RS06230
NZ_CP009977.1	1338265	1339602	1	minus	ATP-binding protein		70912364	protein-coding			WP_020333230.1	ATP-binding protein	445	PN96_RS06235
NZ_CP009977.1	1339606	1341024	1	minus	SLC13 family permease		70912365	protein-coding			WP_014231749.1	SLC13 family permease	472	PN96_RS06240
NZ_CP009977.1	1341401	1341931	1	minus	HupE/UreJ family protein		70912366	protein-coding			WP_020333229.1	HupE/UreJ family protein	176	PN96_RS06245
NZ_CP009977.1	1341943	1342584	1	minus	urease accessory protein UreG	ureG	70912367	protein-coding			WP_014231747.1	urease accessory protein UreG	213	PN96_RS06250
NZ_CP009977.1	1342587	1343249	1	minus	urease accessory UreF family protein		70912368	protein-coding			WP_020333228.1	urease accessory UreF family protein	220	PN96_RS06255
NZ_CP009977.1	1343249	1343737	1	minus	urease accessory protein UreE	ureE	70912369	protein-coding			WP_020333227.1	urease accessory protein UreE	162	PN96_RS06260
NZ_CP009977.1	1343766	1345472	1	minus	urease subunit alpha	ureC	70912370	protein-coding			WP_020333226.1	urease subunit alpha	568	PN96_RS06265
NZ_CP009977.1	1345532	1345837	1	minus	urease subunit beta		70912371	protein-coding			WP_014231743.1	urease subunit beta	101	PN96_RS06270
NZ_CP009977.1	1345846	1346148	1	minus	urease subunit gamma	ureA	70912372	protein-coding			WP_014231742.1	urease subunit gamma	100	PN96_RS06275
NZ_CP009977.1	1346253	1347110	1	minus	urease accessory protein UreD		70912373	protein-coding			WP_020333225.1	urease accessory protein UreD	285	PN96_RS06280
NZ_CP009977.1	1347115	1347810	1	minus	urea ABC transporter ATP-binding subunit UrtE	urtE	70912374	protein-coding			WP_014231740.1	urea ABC transporter ATP-binding subunit UrtE	231	PN96_RS06285
NZ_CP009977.1	1347807	1348643	1	minus	urea ABC transporter ATP-binding protein UrtD	urtD	70912375	protein-coding			WP_014231739.1	urea ABC transporter ATP-binding protein UrtD	278	PN96_RS06290
NZ_CP009977.1	1348640	1349725	1	minus	urea ABC transporter permease subunit UrtC	urtC	70912376	protein-coding			WP_020333224.1	urea ABC transporter permease subunit UrtC	361	PN96_RS06295
NZ_CP009977.1	1349728	1351392	1	minus	urea ABC transporter permease subunit UrtB	urtB	70912377	protein-coding			WP_020333223.1	urea ABC transporter permease subunit UrtB	554	PN96_RS06300
NZ_CP009977.1	1351545	1352819	1	minus	urea ABC transporter substrate-binding protein	urtA	70912378	protein-coding			WP_014231736.1	urea ABC transporter substrate-binding protein	424	PN96_RS06305
NZ_CP009977.1	1353201	1356512	1	plus	ATP-binding protein		70912379	protein-coding			WP_020333222.1	ATP-binding protein	1103	PN96_RS06310
NZ_CP009977.1	1356490	1357392	1	plus	response regulator		70912380	protein-coding			WP_014231734.1	response regulator	300	PN96_RS06315
NZ_CP009977.1	1357469	1358077	1	minus	dienelactone hydrolase family protein		70912381	protein-coding			WP_020333221.1	dienelactone hydrolase family protein	202	PN96_RS06320
NZ_CP009977.1	1358268	1358519	1	plus	hypothetical protein		70912382	protein-coding			WP_020333220.1	hypothetical protein	83	PN96_RS06325
NZ_CP009977.1	1358611	1359429	1	plus	DNA-binding transcriptional regulator		70912383	protein-coding			WP_020333219.1	DNA-binding transcriptional regulator	272	PN96_RS06330
NZ_CP009977.1	1359484	1360842	1	minus	MFS transporter		70912384	protein-coding			WP_020333218.1	MFS transporter	452	PN96_RS06335
NZ_CP009977.1	1360935	1361948	1	minus	4-hydroxy-2-oxovalerate aldolase	dmpG	70912385	protein-coding			WP_020333217.1	4-hydroxy-2-oxovalerate aldolase	337	PN96_RS06340
NZ_CP009977.1	1361960	1362895	1	minus	acetaldehyde dehydrogenase (acetylating)		70912386	protein-coding			WP_020333215.1	acetaldehyde dehydrogenase (acetylating)	311	PN96_RS06345
NZ_CP009977.1	1362892	1363692	1	minus	2-keto-4-pentenoate hydratase	mhpD	70912387	protein-coding			WP_014231727.1	2-keto-4-pentenoate hydratase	266	PN96_RS06350
NZ_CP009977.1	1363703	1364566	1	minus	alpha/beta fold hydrolase		70912388	protein-coding			WP_020333213.1	alpha/beta fold hydrolase	287	PN96_RS06355
NZ_CP009977.1	1364559	1365548	1	minus	3-carboxyethylcatechol 2,3-dioxygenase		70912389	protein-coding			WP_020333212.1	3-carboxyethylcatechol 2,3-dioxygenase	329	PN96_RS06360
NZ_CP009977.1	1365550	1367178	1	minus	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase		70912390	protein-coding			WP_020333211.1	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	542	PN96_RS06365
NZ_CP009977.1	1367809	1368336	1	minus	chromate transporter		70912391	protein-coding			WP_014231723.1	chromate transporter	175	PN96_RS06370
NZ_CP009977.1	1368339	1368923	1	minus	chromate transporter		70912392	protein-coding			WP_020333210.1	chromate transporter	194	PN96_RS06375
NZ_CP009977.1	1368945	1369814	1	minus	DUF5718 family protein		70912393	protein-coding			WP_020333209.1	DUF5718 family protein	289	PN96_RS06380
NZ_CP009977.1	1369804	1371057	1	minus	allantoate amidohydrolase		70912394	protein-coding			WP_020333208.1	allantoate amidohydrolase	417	PN96_RS06385
NZ_CP009977.1	1371082	1372311	1	minus	alanine--glyoxylate aminotransferase family protein		70912395	protein-coding			WP_020333207.1	alanine--glyoxylate aminotransferase family protein	409	PN96_RS06390
NZ_CP009977.1	1372311	1373876	1	minus	gamma-glutamyltransferase family protein		70912396	protein-coding			WP_024372667.1	gamma-glutamyltransferase family protein	521	PN96_RS06395
NZ_CP009977.1	1373879	1375060	1	minus	amidase		70912397	protein-coding			WP_020333205.1	amidase	393	PN96_RS06400
NZ_CP009977.1	1375171	1376610	1	minus	NCS1 family nucleobase:cation symporter-1		70912398	protein-coding			WP_020333204.1	NCS1 family nucleobase:cation symporter-1	479	PN96_RS06405
NZ_CP009977.1	1376949	1377620	1	plus	GntR family transcriptional regulator		70912399	protein-coding			WP_014231715.1	GntR family transcriptional regulator	223	PN96_RS06410
NZ_CP009977.1	1377627	1378358	1	plus	aspartate/glutamate racemase family protein		70912400	protein-coding			WP_014231714.1	aspartate/glutamate racemase family protein	243	PN96_RS06415
NZ_CP009977.1	1378416	1379345	1	plus	allantoinase PuuE	puuE	70912401	protein-coding			WP_020333203.1	allantoinase PuuE	309	PN96_RS06420
NZ_CP009977.1	1379481	1379840	1	minus	hypothetical protein		70912402	protein-coding			WP_020333202.1	hypothetical protein	119	PN96_RS06425
NZ_CP009977.1	1380119	1380349	1	plus	PAS factor family protein		70912403	protein-coding			WP_020333201.1	PAS factor family protein	76	PN96_RS06430
NZ_CP009977.1	1380555	1381139	1	plus	DUF4255 domain-containing protein		70912404	protein-coding			WP_020333200.1	DUF4255 domain-containing protein	194	PN96_RS06435
NZ_CP009977.1	1381139	1381945	1	plus	hypothetical protein		70912405	protein-coding			WP_020333199.1	hypothetical protein	268	PN96_RS06440
NZ_CP009977.1	1382172	1383725	1	plus	phage tail sheath C-terminal domain-containing protein		70912406	protein-coding			WP_014231708.1	phage tail sheath C-terminal domain-containing protein	517	PN96_RS06445
NZ_CP009977.1	1383808	1384287	1	plus	phage tail protein		70912407	protein-coding			WP_014231707.1	phage tail protein	159	PN96_RS06450
NZ_CP009977.1	1384373	1384816	1	plus	phage tail protein		70912408	protein-coding			WP_014231706.1	phage tail protein	147	PN96_RS06455
NZ_CP009977.1	1384839	1385045	1	plus	hypothetical protein		70912409	protein-coding			WP_020333197.1	hypothetical protein	68	PN96_RS06460
NZ_CP009977.1	1385048	1385713	1	plus	hypothetical protein		70912410	protein-coding			WP_020333196.1	hypothetical protein	221	PN96_RS06465
NZ_CP009977.1	1385726	1387519	1	plus	type VI secretion system tip protein VgrG	vgrG	70912411	protein-coding			WP_020333195.1	type VI secretion system tip protein VgrG	597	PN96_RS06470
NZ_CP009977.1	1387545	1387844	1	plus	PAAR domain-containing protein		70912412	protein-coding			WP_020333194.1	PAAR domain-containing protein	99	PN96_RS06475
NZ_CP009977.1	1387869	1388318	1	plus	GPW/gp25 family protein		70912413	protein-coding			WP_020333193.1	GPW/gp25 family protein	149	PN96_RS06480
NZ_CP009977.1	1388315	1392349	1	plus	hypothetical protein		70912414	protein-coding			WP_020333192.1	hypothetical protein	1344	PN96_RS06485
NZ_CP009977.1	1392352	1393179	1	plus	hypothetical protein		70912415	protein-coding			WP_020333191.1	hypothetical protein	275	PN96_RS06490
NZ_CP009977.1	1393182	1395551	1	plus	hypothetical protein		70912416	protein-coding			WP_020333190.1	hypothetical protein	789	PN96_RS06495
NZ_CP009977.1	1395548	1399351	1	plus	contractile injection system tape measure protein		70912417	protein-coding			WP_020333189.1	contractile injection system tape measure protein	1267	PN96_RS06500
NZ_CP009977.1	1399364	1402117	1	plus	hypothetical protein		70912418	protein-coding			WP_020333188.1	hypothetical protein	917	PN96_RS06505
NZ_CP009977.1	1402223	1402648	1	minus	hypothetical protein		70912419	protein-coding			WP_020333187.1	hypothetical protein	141	PN96_RS06510
NZ_CP009977.1	1402769	1404346	1	minus	DUF4157 domain-containing protein		71766309	protein-coding			WP_020333186.1	DUF4157 domain-containing protein	525	PN96_RS24245
NZ_CP009977.1	1404429	1405811	1	minus	ATP-binding protein		70912421	protein-coding			WP_014231694.1	ATP-binding protein	460	PN96_RS06520
NZ_CP009977.1	1406089	1406982	1	minus	DNA-binding transcriptional regulator HcaR	hcaR	70912422	protein-coding			WP_020333185.1	DNA-binding transcriptional regulator HcaR	297	PN96_RS06525
NZ_CP009977.1	1407119	1408477	1	plus	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha	hcaE	70912423	protein-coding			WP_020333184.1	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha	452	PN96_RS06530
NZ_CP009977.1	1408474	1408992	1	plus	3-phenylpropionate/cinnamic acid dioxygenase subunit beta	hcaF	70912424	protein-coding			WP_020333183.1	3-phenylpropionate/cinnamic acid dioxygenase subunit beta	172	PN96_RS06535
NZ_CP009977.1	1408992	1409309	1	plus	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	hcaC	70912425	protein-coding			WP_020333182.1	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	105	PN96_RS06540
NZ_CP009977.1	1409306	1410118	1	plus	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	hcaB	70912426	protein-coding			WP_020333181.1	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	270	PN96_RS06545
NZ_CP009977.1	1410128	1411333	1	plus	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase subunit	hcaD	70912427	protein-coding			WP_020333180.1	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase subunit	401	PN96_RS06550
NZ_CP009977.1	1411528	1412484	1	plus	homocysteine S-methyltransferase family protein		70912428	protein-coding			WP_020333179.1	homocysteine S-methyltransferase family protein	318	PN96_RS06555
NZ_CP009977.1	1412925	1414526	1	plus	malate dehydrogenase (quinone)	mqo	70912429	protein-coding			WP_020333178.1	malate dehydrogenase (quinone)	533	PN96_RS06560
NZ_CP009977.1	1415037	1415378	1	plus	DUF3316 domain-containing protein		70912430	protein-coding			WP_014231685.1	DUF3316 domain-containing protein	113	PN96_RS06565
NZ_CP009977.1	1415464	1416405	1	minus	lipoprotein NlpI	nlpI	70912431	protein-coding			WP_020333177.1	lipoprotein NlpI	313	PN96_RS06570
NZ_CP009977.1	1416780	1417586	1	plus	HAD family hydrolase		70912432	protein-coding			WP_020333176.1	HAD family hydrolase	268	PN96_RS06575
NZ_CP009977.1	1417710	1418480	1	plus	DeoR/GlpR family DNA-binding transcription regulator		70912433	protein-coding			WP_014231683.1	DeoR/GlpR family DNA-binding transcription regulator	256	PN96_RS06580
NZ_CP009977.1	1418754	1420553	1	plus	amidohydrolase		70912434	protein-coding			WP_020333174.1	amidohydrolase	599	PN96_RS06585
NZ_CP009977.1	1420921	1421346	1	plus	septal ring lytic transglycosylase RlpA family protein		70912435	protein-coding			WP_049873810.1	septal ring lytic transglycosylase RlpA family protein	141	PN96_RS06590
NZ_CP009977.1	1421433	1422050	1	minus	LysE family translocator		70912436	protein-coding			WP_020333172.1	LysE family translocator	205	PN96_RS06595
NZ_CP009977.1	1422165	1423142	1	plus	helix-turn-helix domain-containing protein		70912437	protein-coding			WP_020333171.1	helix-turn-helix domain-containing protein	325	PN96_RS06600
NZ_CP009977.1	1423330	1423713	1	minus	energy transducer TonB		70912438	protein-coding			WP_014231678.1	energy transducer TonB	127	PN96_RS06605
NZ_CP009977.1	1423999	1424280	1	plus	YhdT family protein		70912439	protein-coding			WP_014231677.1	YhdT family protein	93	PN96_RS06610
NZ_CP009977.1	1424273	1425736	1	plus	sodium/pantothenate symporter	panF	70912440	protein-coding			WP_020333170.1	sodium/pantothenate symporter	487	PN96_RS06615
NZ_CP009977.1	1426305	1427609	1	minus	carbohydrate porin		70912441	protein-coding			WP_020333169.1	carbohydrate porin	434	PN96_RS06620
NZ_CP009977.1	1427695	1429113	1	minus	6-phospho-beta-glucosidase		70912442	protein-coding			WP_020333168.1	6-phospho-beta-glucosidase	472	PN96_RS06625
NZ_CP009977.1	1429127	1430512	1	minus	PTS transporter subunit EIIC		70912443	protein-coding			WP_020333167.1	PTS transporter subunit EIIC	461	PN96_RS06630
NZ_CP009977.1	1431226	1432260	1	plus	LacI family DNA-binding transcriptional regulator		70912444	protein-coding			WP_024373096.1	LacI family DNA-binding transcriptional regulator	344	PN96_RS06635
NZ_CP009977.1	1432511	1433425	1	plus	DMT family transporter		70912445	protein-coding			WP_020333165.1	DMT family transporter	304	PN96_RS06640
NZ_CP009977.1	1433674	1434606	1	plus	helix-turn-helix domain-containing protein		70912446	protein-coding			WP_020333164.1	helix-turn-helix domain-containing protein	310	PN96_RS06645
NZ_CP009977.1	1434690	1435676	1	minus	sugar ABC transporter substrate-binding protein		70912447	protein-coding			WP_020333163.1	sugar ABC transporter substrate-binding protein	328	PN96_RS06650
NZ_CP009977.1	1435701	1436657	1	minus	ABC transporter permease		70912448	protein-coding			WP_020333162.1	ABC transporter permease	318	PN96_RS06655
NZ_CP009977.1	1436670	1437659	1	minus	ABC transporter permease		70912449	protein-coding			WP_020333161.1	ABC transporter permease	329	PN96_RS06660
