Protein,MW,Length
WP_014234038.1,20.602825240000005,191
WP_020333836.1,18.455427240000017,175
WP_020333837.1,57.02873073999993,525
WP_020333838.1,35.70337103999997,331
WP_020333839.1,22.584827040000008,202
WP_020333840.1,23.971557740000016,226
WP_020333841.1,9.966082839999995,88
WP_020333842.1,19.558751740000012,178
WP_152490549.1,19.132910340000016,167
WP_236614652.1,43.443961639999955,377
WP_020333846.1,48.86168684,450
WP_020333847.1,110.86094614000048,1032
WP_020333848.1,43.95075643999995,407
WP_024372602.1,42.437347739999964,396
WP_020333850.1,32.696822640000015,293
WP_020333851.1,32.66124884000001,294
WP_020333852.1,34.301894139999995,315
WP_020333853.1,31.832536240000035,279
WP_020333854.1,67.88216053999982,636
WP_020333855.1,56.09209613999992,489
WP_020333856.1,59.204473639999904,533
WP_020333857.1,51.87579463999985,477
WP_020333858.1,53.64884403999989,497
WP_020333859.1,25.075787540000015,229
WP_024372956.1,115.67243294000045,1048
WP_020333862.1,30.045907140000022,268
WP_155521829.1,40.497779739999984,350
WP_152490550.1,22.744813740000016,194
WP_020333865.1,64.64680873999984,573
WP_020333866.1,49.28722133999997,446
WP_020333867.1,30.57448434,278
WP_020333868.1,55.558906339999915,514
WP_020333869.1,29.65652553999999,264
WP_020333870.1,86.84236174000023,782
WP_020333871.1,30.241727839999992,260
WP_020333872.1,27.57355414000002,242
WP_020333873.1,48.837677439999936,446
WP_020333874.1,54.083870839999875,505
WP_024372952.1,47.19137583999994,431
WP_020333876.1,24.841403140000022,220
WP_020333877.1,36.63630903999999,333
WP_152490551.1,45.57865703999999,419
WP_020333880.1,51.038031739999916,481
WP_020333881.1,32.058525540000005,291
WP_020333882.1,53.555731939999895,498
WP_024372949.1,43.79521643999997,400
WP_020333884.1,34.172748540000015,308
WP_236614653.1,27.69582544000001,242
WP_020333886.1,17.955555940000014,160
WP_020333887.1,61.9419613399999,554
WP_020333888.1,27.446495140000007,254
WP_020334718.1,11.163508340000003,100
WP_020334720.1,32.12459564000004,293
WP_024372948.1,16.59114444000001,145
WP_155521830.1,7.408656039999997,63
WP_024372947.1,45.76769423999994,392
WP_020334725.1,8.299551740000002,70
WP_020334726.1,8.079271539999999,71
WP_020334727.1,19.183494040000014,172
WP_014234047.1,12.06072254,107
WP_014234049.1,24.264856140000003,215
WP_020334729.1,15.321382440000008,133
WP_020334731.1,90.8672733400002,790
WP_020334732.1,15.280387740000013,139
WP_020334733.1,54.69107943999985,501
WP_020334734.1,34.33281793999995,327
WP_020334735.1,30.608076239999992,292
WP_020334736.1,32.48484394,307
WP_020334737.1,37.326059339999965,335
WP_014234058.1,14.385410140000003,128
WP_014234059.1,9.290133440000002,83
WP_014234060.1,6.15701844,53
WP_014234061.1,81.37624403999997,717
WP_020334738.1,79.57538254000008,689
WP_014234063.1,16.976505740000015,151
WP_020334739.1,37.02941204000001,334
WP_020334740.1,109.36358844000046,983
WP_014234066.1,7.4430725399999975,63
WP_020334741.1,91.10592004000011,786
WP_020334742.1,33.31355544000001,295
WP_014234069.1,56.730062339999876,505
WP_020334743.1,49.371541939999915,430
WP_020334744.1,36.10805163999999,327
WP_020334745.1,36.25840284000001,320
WP_020334747.1,20.638841940000024,180
WP_020334748.1,39.479471739999966,360
WP_020334749.1,64.80104483999995,576
WP_236614661.1,48.69710053999995,426
WP_014234077.1,14.865054240000017,141
WP_031334714.1,32.24783163999998,301
WP_020334752.1,63.29007273999985,540
WP_014234080.1,42.74877553999994,410
WP_014234081.1,13.091599940000007,118
WP_020334753.1,68.0428889399999,618
WP_020334754.1,21.953134539999997,196
WP_020334755.1,47.293668639999915,455
WP_020334756.1,44.441886339999954,374
WP_014234086.1,20.947641140000005,182
WP_024372938.1,78.24980554000008,684
WP_020334760.1,36.06851393999999,314
WP_020334762.1,138.09854044000073,1226
WP_020334764.1,43.39390273999994,384
WP_014234091.1,22.702038740000013,203
WP_024372937.1,51.371390139999924,453
WP_020334766.1,33.65994194,295
WP_014234094.1,22.415811540000025,202
WP_020334767.1,14.09325944000001,126
WP_020334768.1,62.27824663999993,542
WP_236614659.1,13.702946640000006,121
WP_020334770.1,25.572677740000028,240
WP_020334771.1,14.435506940000016,128
WP_014234100.1,32.541000739999994,301
WP_020334772.1,17.53115314000002,151
WP_020334773.1,21.112990940000007,182
WP_020334774.1,50.72847463999994,467
WP_020334775.1,11.31400724,93
WP_020334776.1,57.85278913999995,524
WP_020334777.1,26.184644740000014,230
WP_014234107.1,18.023409840000014,159
WP_020334779.1,55.327101639999945,515
WP_020334780.1,80.18755484000006,723
WP_024372936.1,10.745251740000006,91
WP_020334782.1,15.732825740000013,141
WP_020334783.1,14.944957740000003,129
WP_020334784.1,9.209716439999998,83
WP_020334785.1,49.39971933999983,461
WP_014234115.1,20.22894924000001,180
WP_014234116.1,39.476191639999946,357
WP_020334786.1,52.0617807399999,461
WP_014234118.1,22.964669740000016,209
WP_020334787.1,35.590797040000005,312
WP_020334788.1,55.5973553399999,521
WP_020334789.1,26.246089839999993,244
WP_020334790.1,30.865227140000016,271
WP_014234123.1,28.23855274,263
WP_014234124.1,24.417951440000017,222
WP_014234125.1,24.003752140000007,216
WP_014234126.1,26.74685934000001,242
WP_020334791.1,58.292978639999944,530
WP_020334792.1,34.30364174,312
WP_024372934.1,29.287662639999994,269
WP_020334794.1,50.08696563999989,461
WP_020334795.1,90.79666694000036,833
WP_236614660.1,60.976753939999945,556
WP_014234132.1,9.433491640000003,87
WP_020334799.1,53.707372139999926,477
WP_020334800.1,25.820703940000016,224
WP_020334801.1,20.71081094000002,186
WP_020334802.1,16.365728040000008,144
WP_020334803.1,36.015442439999966,331
WP_020334804.1,42.75944733999999,377
WP_020334805.1,113.85530544000055,1018
WP_014234140.1,20.753410140000017,192
WP_014234141.1,25.881787840000012,231
WP_020334806.1,21.36577634000001,188
WP_020334807.1,14.865955640000012,134
WP_020334808.1,29.76367143999998,283
WP_014234145.1,34.297845739999985,304
WP_020334809.1,18.82634444000002,161
WP_014234147.1,45.49706773999986,432
WP_020334811.1,37.11505383999997,341
WP_020334812.1,39.50394763999998,365
WP_014234150.1,6.70368734,61
WP_020334813.1,52.3703823399999,486
WP_020334814.1,13.170976240000003,117
WP_024372929.1,13.885734340000011,126
WP_020334816.1,19.953445640000005,173
WP_020334817.1,36.16612403999999,331
WP_020334818.1,11.516159140000001,105
WP_020334819.1,36.29061014,334
WP_020334820.1,19.103948840000008,171
WP_020334821.1,63.03367083999993,553
WP_014234160.1,55.37748513999992,484
WP_020334823.1,34.00092864000003,300
WP_020334824.1,64.11704473999986,568
WP_014234163.1,10.577870940000004,102
WP_020334825.1,26.17397923999998,243
WP_020334826.1,9.41093824,84
WP_020334827.1,30.904173339999986,262
WP_020334828.1,36.46123384000002,309
WP_020334829.1,50.14844683999989,441
WP_024372925.1,29.60278274,264
WP_020334833.1,88.32830134000028,823
WP_020334834.1,36.476190339999995,323
WP_014234174.1,15.04023424000001,135
WP_014234175.1,93.62668154000016,854
WP_020334835.1,11.822453940000006,107
WP_020334836.1,30.15108783999999,282
WP_020334837.1,27.902837440000017,256
WP_014234179.1,16.844464240000008,146
WP_014234180.1,18.42494714000001,162
WP_014234181.1,48.17862843999995,443
WP_020334838.1,28.461604540000017,249
WP_014234183.1,7.292278739999998,63
WP_020334839.1,14.345832040000008,124
WP_020334840.1,40.92084443999999,386
WP_020334841.1,15.639913740000006,144
WP_020334842.1,39.46890643999998,364
WP_020334843.1,48.48586553999998,441
WP_024372993.1,57.9209669399999,519
WP_020334845.1,44.672885939999986,420
WP_020334847.1,30.28745824000001,276
WP_020334848.1,32.83089514000001,293
WP_020334849.1,86.12686724000021,774
WP_020334850.1,61.86048503999989,567
WP_014234195.1,6.836177940000001,61
WP_014234196.1,11.154973040000007,102
WP_020334851.1,14.153139440000025,139
WP_020334852.1,15.734845440000017,151
WP_020334853.1,120.4793106400004,1102
WP_020334854.1,38.57090493999994,351
WP_020334855.1,32.47048434000003,290
WP_020334856.1,79.86863073999997,706
WP_014234203.1,18.02128994000001,156
WP_020334857.1,51.43301433999988,463
WP_020334858.1,33.122869640000005,284
WP_020334859.1,43.32139613999994,395
WP_020334860.1,25.243128439999992,224
WP_024372991.1,19.59283944000001,178
WP_020334862.1,52.47701653999987,483
WP_020334863.1,27.45736024000001,253
WP_020334865.1,24.794707040000006,228
WP_024372990.1,40.82203113999998,369
WP_014234213.1,16.780025740000013,145
WP_020334867.1,36.24851533999998,319
WP_029791633.1,46.74881993999999,420
WP_020334869.1,13.88184334000001,118
WP_014234217.1,10.652087240000004,93
WP_020334871.1,54.8112945399998,518
WP_014234219.1,48.713631139999904,458
WP_020334872.1,54.9851430399999,484
WP_014234221.1,25.079668440000006,222
WP_020334873.1,33.49977834000003,293
WP_020334874.1,41.087022239999975,375
WP_020334875.1,6.087738439999999,54
WP_020334877.1,14.552717340000015,130
WP_020334879.1,8.297604439999999,73
WP_020334880.1,8.249330239999999,73
WP_014234230.1,10.98687334000001,103
WP_020334882.1,14.065165340000007,126
WP_020334883.1,36.86367773999998,329
WP_024372988.1,20.861035040000015,189
WP_014234234.1,96.10317214000031,877
WP_020334885.1,32.771741240000004,295
WP_020334887.1,36.978918139999976,339
WP_020334888.1,71.71061854,639
WP_020334889.1,27.741616440000005,251
WP_020334890.1,25.38080563999999,227
WP_020334891.1,34.06987484,311
WP_020334892.1,53.127029439999944,477
WP_020334893.1,90.00887674000012,818
WP_020334894.1,25.231952040000014,230
WP_014234243.1,22.465295040000008,200
WP_020334896.1,43.93075923999995,399
WP_020334897.1,72.48898323999995,640
WP_020334898.1,61.69380683999997,551
WP_161624424.1,24.01329733999999,204
WP_014234248.1,31.667648439999986,279
WP_014234249.1,22.382230340000003,198
WP_014234250.1,12.94776584000001,110
WP_014234251.1,9.32215134,83
WP_020334900.1,64.39650823999986,565
WP_020334901.1,8.406905940000007,77
WP_020334902.1,15.445802840000015,142
WP_020334903.1,28.160171839999997,262
WP_020334904.1,37.95266763999996,342
WP_020334905.1,45.44021403999999,413
WP_020334906.1,84.22093924000023,802
WP_014234259.1,20.525469940000004,185
WP_020334907.1,7.15526424,63
WP_020334908.1,38.21537253999996,339
WP_020334911.1,64.12037193999983,580
WP_014234263.1,62.62589663999984,544
WP_020334913.1,17.00995714000003,161
WP_014234265.1,34.251579539999994,301
WP_020334914.1,52.06902443999991,483
WP_014234267.1,20.214632140000006,189
WP_020334915.1,20.083503740000015,179
WP_014234269.1,9.432704340000003,80
WP_014234270.1,24.626168440000015,210
WP_020334917.1,29.890455640000006,262
WP_020334918.1,46.407462339999945,417
WP_020334919.1,23.18034354000001,198
WP_020334920.1,52.27449864000004,476
WP_076633462.1,8.85683064,77
WP_020334921.1,24.981614439999998,222
WP_014234277.1,19.483085740000014,169
WP_020334924.1,17.21987874000001,157
WP_014234279.1,48.60193923999998,434
WP_020334925.1,62.224222939999876,582
WP_020334926.1,44.62075913999989,404
WP_020334927.1,112.51262494000068,1055
WP_020334928.1,32.88253394000002,293
WP_020334929.1,41.94067203999997,382
WP_020334930.1,24.431491840000024,219
WP_020334931.1,27.513790540000006,244
WP_020334932.1,29.461715540000018,265
WP_020334933.1,30.34539974,272
WP_020334934.1,34.360250840000006,306
WP_020334935.1,19.475733840000004,173
WP_020334936.1,36.34671604,317
WP_014234292.1,36.15727983999999,326
WP_020334937.1,39.73897223999997,377
WP_014234294.1,34.79942993999999,324
WP_020334938.1,59.55867343999984,577
WP_020334939.1,112.93221294000051,1019
WP_020334940.1,38.70177843999994,354
WP_020334941.1,39.34188513999996,357
WP_020334942.1,28.00396603999999,241
WP_020334943.1,40.502516439999965,372
WP_020334945.1,23.775131140000006,207
WP_020334946.1,46.37894253999989,431
WP_014234303.1,13.978138540000003,126
WP_020334947.1,104.54691454000034,954
WP_020334948.1,18.63433004000001,167
WP_014234306.1,13.069628440000006,115
WP_014234307.1,7.253152039999999,63
WP_014234308.1,10.23159644,87
WP_020334950.1,23.349536440000005,204
WP_020334951.1,21.986288240000007,191
WP_020334952.1,14.806008840000015,136
WP_020334953.1,28.34942854,247
WP_020334954.1,59.5741518399999,523
WP_014234314.1,35.71162723999996,332
WP_020334955.1,28.981109339999993,259
WP_020334956.1,35.94470734000002,317
WP_020334957.1,45.41708553999992,417
WP_020334958.1,35.197594739999985,309
WP_014234319.1,9.604171540000007,94
WP_020334960.1,39.47410893999998,350
WP_024372986.1,17.396230740000018,153
WP_020334962.1,17.285994040000023,157
WP_020334963.1,49.595256739999904,450
WP_020334964.1,23.731609540000004,208
WP_014234325.1,12.616572440000006,106
WP_020334965.1,40.310568939999975,364
WP_014234327.1,36.01365804,327
WP_020334966.1,41.19041563999997,382
WP_020334967.1,60.89781823999986,553
WP_020334968.1,103.92540224000042,942
WP_020334969.1,28.63663674000002,259
WP_020334970.1,38.75169063999996,347
WP_024372984.1,17.582704740000015,157
WP_020334972.1,36.44695803999996,320
WP_020334973.1,23.729723240000006,229
WP_020334974.1,64.36553343999985,578
WP_020334975.1,73.62980993999996,668
WP_020334977.1,47.620743639999965,437
WP_014234339.1,9.236346539999998,81
WP_020334978.1,88.53740524000024,804
WP_020334979.1,30.868566440000006,274
WP_020334980.1,39.72191443999997,350
WP_020334981.1,78.9340617400001,730
WP_061778629.1,98.95919144000031,905
WP_020335956.1,21.532729140000008,190
WP_020335957.1,62.07388013999993,596
WP_020335958.1,15.50553894000001,140
WP_236614676.1,56.5226127399999,503
WP_236614677.1,76.06831464000001,709
WP_020335962.1,63.981995539999794,589
WP_020335963.1,80.24489944000001,700
WP_024372981.1,39.16765843999997,359
WP_020335965.1,22.848449340000013,198
WP_020335966.1,18.977694640000003,163
WP_020335967.1,35.91757493999998,312
WP_024372979.1,18.05637184000001,159
WP_020335969.1,34.66795053999999,304
WP_020335970.1,38.069171139999966,353
WP_229611954.1,33.38033804000003,294
WP_020335973.1,35.13346464,309
WP_020335974.1,35.44185643999998,317
WP_020335975.1,18.110846740000007,159
WP_201765969.1,49.20376763999993,438
WP_020335977.1,33.469456640000004,293
WP_014234351.1,38.30084683999996,360
WP_020335978.1,133.76206084000077,1258
WP_020335979.1,22.384166340000018,197
WP_020335980.1,17.169620940000012,156
WP_020335981.1,33.920157939999996,296
WP_024372977.1,20.281425840000015,176
WP_231113068.1,51.02591743999989,476
WP_020335984.1,24.513896140000007,222
WP_020335985.1,24.613241640000023,229
WP_014234360.1,27.069528639999994,243
WP_014234361.1,26.56448074000001,242
WP_020335987.1,50.23977873999998,461
WP_020335989.1,80.32860904000009,724
WP_020335990.1,23.143514040000014,216
WP_024372975.1,35.03021683999997,333
WP_020335993.1,42.47740343999997,373
WP_020335994.1,31.140635339999996,274
WP_020335995.1,32.62689953999999,302
WP_020335996.1,47.5581158399999,443
WP_020335997.1,22.740923740000003,201
WP_020335998.1,38.64554303999998,347
WP_020335999.1,27.114917840000007,245
WP_020336000.1,65.79304423999987,578
WP_020336001.1,57.37669943999986,533
WP_020336002.1,36.919821039999945,329
WP_020336003.1,52.391051339999905,486
WP_024372974.1,14.569512240000005,132
WP_020336005.1,32.17493704,296
WP_201765970.1,33.53569673999997,305
WP_014234374.1,11.696899340000012,103
WP_014234375.1,22.603386340000014,200
WP_014234376.1,76.12856053999995,678
WP_024372973.1,32.72901563999999,293
WP_020336009.1,27.08825984,252
WP_014234379.1,31.505079139999992,300
WP_020336010.1,42.157263639999975,381
WP_020336011.1,27.909005540000006,261
WP_020336012.1,42.02478463999998,384
WP_024372971.1,54.567998139999894,497
WP_020336014.1,43.01213293999994,403
WP_014234385.1,15.322866040000013,129
WP_020336015.1,42.258116639999955,389
WP_020336017.1,58.57630343999988,534
WP_020336019.1,31.454933940000014,281
WP_020336020.1,32.343860840000005,300
WP_020336021.1,20.105784640000014,181
WP_020336022.1,32.25982624,292
WP_020336023.1,49.14745393999998,437
WP_020336024.1,43.016831339999904,397
WP_020336025.1,57.60995703999985,512
WP_020336026.1,70.90952243999995,639
WP_020336027.1,39.82855593999995,374
WP_020336028.1,23.804323540000016,215
WP_020336029.1,53.25463483999992,484
WP_020336030.1,64.71505913999991,582
WP_014234489.1,26.386095240000017,238
WP_020336031.1,10.470788440000002,98
WP_020336032.1,10.356342640000001,95
WP_020336033.1,18.145567040000017,158
WP_020336034.1,54.10393933999987,498
WP_020336035.1,12.635856540000002,118
WP_031779262.1,95.12591494000019,868
WP_020336037.1,7.2031248399999965,63
WP_020336039.1,34.69875264000001,311
WP_014234497.1,75.17190304,666
WP_014234498.1,13.484269040000004,117
WP_014234499.1,29.89014804000001,275
WP_014234500.1,25.57233914000001,226
WP_020336041.1,49.718494539999895,426
WP_020336042.1,42.13360053999999,372
WP_020336043.1,37.876226639999985,337
WP_020336044.1,8.911481940000005,77
WP_020336045.1,9.75420064,85
WP_020336046.1,22.92336594000001,201
WP_020336047.1,26.991143740000002,245
WP_020336048.1,13.319931140000008,112
WP_020336049.1,81.86190934000008,740
WP_020336050.1,24.47198634000001,213
WP_020336051.1,52.471452039999946,482
WP_020336052.1,57.45186653999988,500
WP_020336053.1,15.416052140000007,144
WP_020336054.1,47.23774903999994,427
WP_020336055.1,50.909565239999885,461
WP_020336056.1,44.62877673999993,398
WP_020336058.1,52.41562823999986,490
WP_020336059.1,15.307818740000014,133
WP_020336060.1,29.68304104000001,262
WP_020336061.1,15.101917240000008,133
WP_020336062.1,25.87938254,242
WP_020336063.1,39.24570273999998,369
WP_024372897.1,13.760360840000002,132
WP_020336065.1,24.365855340000014,215
WP_020336066.1,46.667291239999926,409
WP_020336067.1,51.94610713999988,487
WP_020336068.1,33.19608093999998,296
WP_020336069.1,33.66982213999997,301
WP_020336070.1,34.60616443999997,301
WP_020336071.1,17.417929640000022,161
WP_020336072.1,21.759825140000014,196
WP_020336073.1,34.05930554000002,315
WP_020336074.1,11.854669040000012,108
WP_020336075.1,12.72282084000001,107
WP_020336077.1,15.068142640000003,142
WP_020336078.1,41.166066239999964,394
WP_236614679.1,10.561345940000006,91
WP_020336079.1,49.02830073999998,464
WP_020336080.1,23.649065540000006,209
WP_020336082.1,41.16700943999998,375
WP_020336084.1,33.74115103999999,312
WP_020336085.1,50.58822223999988,472
WP_236614680.1,53.38295863999991,500
WP_020336087.1,46.19320323999997,419
WP_020336088.1,55.42874823999981,517
WP_020336089.1,38.18486133999997,348
WP_020336090.1,32.28907994000001,289
WP_020336091.1,32.160151840000005,286
WP_020336092.1,17.13275704000002,164
WP_020336093.1,25.617501840000028,226
WP_020336094.1,51.78138513999992,461
WP_020336095.1,18.032331740000004,164
WP_201765968.1,53.12173933999981,500
WP_020336099.1,16.759168240000015,145
WP_020336101.1,29.449394239999997,264
WP_020336103.1,46.09053953999988,432
WP_020336104.1,19.081560440000025,167
WP_024372892.1,36.26284524,328
WP_020335171.1,39.820261739999964,375
WP_020335172.1,4.908604739999999,45
WP_020335173.1,16.634777640000006,149
WP_014234505.1,33.821190539999996,299
WP_020335174.1,31.089949739999994,287
WP_020335175.1,37.37903403999997,336
WP_020335176.1,38.20952863999997,352
WP_024372891.1,96.90337404000024,843
WP_020335178.1,22.177423840000014,199
WP_020335179.1,35.560474040000024,323
WP_020335180.1,29.076290240000006,268
WP_020335181.1,38.04574993999997,357
WP_014234514.1,7.750399439999995,70
WP_014234515.1,31.313944039999992,287
WP_020335182.1,51.739076539999864,452
WP_020335183.1,32.85897153999998,300
WP_020335184.1,44.34441243999996,393
WP_065286551.1,46.937020439999955,419
WP_236699370.1,24.477147740000014,221
WP_020335187.1,26.388872840000015,252
WP_020335188.1,37.41996834,349
WP_020335189.1,29.058347740000016,262
WP_020335190.1,33.10568214,300
WP_020335191.1,47.00444413999986,446
WP_020335192.1,21.44239694000002,182
WP_020335193.1,36.74604553999996,333
WP_020335194.1,53.8903676399999,483
WP_020335195.1,15.732523540000015,141
WP_020335196.1,30.90880444000002,267
WP_020335197.1,36.47675243999995,344
WP_020335198.1,66.05630693999989,603
WP_020335199.1,37.07013164,330
WP_020335200.1,64.92410583999987,573
WP_020335201.1,25.179800940000014,226
WP_020335202.1,46.866332339999914,424
WP_020335203.1,53.089353839999916,486
WP_020335204.1,51.067744039999965,455
WP_020335205.1,34.505370339999985,313
WP_020335206.1,22.74430134000001,203
WP_020335207.1,17.88314014000002,165
WP_174522158.1,23.348359640000027,215
WP_024372887.1,12.610240440000016,116
WP_020335210.1,43.63273783999995,388
WP_020335211.1,34.242811440000004,297
WP_020335212.1,22.697864640000013,209
WP_020335213.1,33.970896339999975,303
WP_020335214.1,42.15092413999996,386
WP_020335215.1,40.53945984000001,350
WP_024372884.1,36.24389033999998,336
WP_020335219.1,37.506510739999996,347
WP_014234556.1,38.85722383999998,348
WP_020335220.1,49.02320063999994,459
WP_020335221.1,32.93839664000001,288
WP_020335222.1,24.639319640000004,222
WP_020335223.1,109.86780224000043,1005
WP_014234561.1,11.24563604,94
WP_014234562.1,45.44050953999996,417
WP_014234563.1,45.50659833999995,420
WP_024372881.1,41.36895333999997,375
WP_014234565.1,48.83919653999992,419
WP_014234566.1,45.09690833999986,423
WP_014234567.1,16.039550340000016,145
WP_020335226.1,46.99319733999984,440
WP_020335227.1,21.761717640000022,192
WP_020335228.1,37.644820540000005,344
WP_020335229.1,52.137639739999905,479
WP_020335230.1,35.223366339999984,310
WP_014234573.1,6.07508814,55
WP_020335232.1,11.106732740000007,97
WP_236614665.1,14.413650940000009,123
WP_020335234.1,21.96157254000002,194
WP_020335235.1,9.576375440000003,86
WP_236614666.1,8.377862840000002,73
WP_152490592.1,33.99018993999999,315
WP_152490593.1,33.55426863999999,320
WP_020335239.1,120.92027354000075,1131
WP_020335240.1,26.50668214000002,235
WP_020335241.1,18.191842640000008,163
WP_020335242.1,32.34197254000003,283
WP_020335243.1,54.769743239999954,498
WP_020335244.1,28.71571983999999,249
WP_014234581.1,9.547614540000001,88
WP_020335246.1,23.24284194000002,213
WP_020335247.1,10.228245740000007,89
WP_020335248.1,15.42252714000001,134
WP_020335249.1,50.57409273999999,461
WP_020335250.1,32.567997539999986,289
WP_020335251.1,9.12534114,80
WP_014234588.1,57.81786003999984,535
WP_020335252.1,28.740628840000003,264
WP_020335253.1,45.38027403999998,412
WP_050571931.1,71.73230173999987,651
WP_014234592.1,75.92247593999991,687
WP_020335255.1,20.098689540000017,177
WP_020335256.1,36.12084583999996,325
WP_014234595.1,41.89812454000002,377
WP_020335257.1,40.29236703999997,369
WP_020335258.1,39.99177063999996,380
WP_020335259.1,34.98890623999998,323
WP_020335260.1,43.18998143999996,384
WP_020335261.1,23.72412344,217
WP_020335262.1,55.40912823999989,484
WP_020335263.1,55.52824813999985,488
WP_014234603.1,27.14459454,244
WP_014234604.1,31.745194340000022,280
WP_020335264.1,47.96200283999996,429
WP_020335265.1,36.07899243999998,328
WP_020335266.1,23.097502040000016,212
WP_020335268.1,8.935062440000001,82
WP_020335269.1,44.389398339999936,407
WP_005375557.1,8.190905340000002,71
WP_020335270.1,11.184714440000004,102
WP_020335271.1,12.813271640000005,114
WP_020335272.1,63.2427498399999,589
WP_014234613.1,12.96883214000001,112
WP_020335273.1,30.422458739999996,264
WP_020335274.1,74.30442473999999,657
WP_308518187.1,22.071737539999994,204
WP_014234617.1,33.46997754,292
WP_020335278.1,32.395347440000016,296
WP_020335280.1,34.13735233999998,314
WP_014234620.1,23.249387540000008,216
WP_014234621.1,40.16202203999999,382
WP_020335282.1,39.674463639999935,358
WP_020335284.1,23.634143940000012,207
WP_020335285.1,18.150476640000008,158
WP_020335286.1,72.49840953999997,666
WP_020335287.1,45.88400883999996,402
WP_014234627.1,26.353056940000005,237
WP_020335288.1,45.688819239999944,411
WP_020335289.1,45.083658139999905,409
WP_020335290.1,28.521739439999998,248
WP_005375625.1,7.548470239999999,69
WP_014234632.1,20.755470340000013,181
WP_020335292.1,20.52426613999999,180
WP_020335293.1,13.870119340000004,119
WP_020335294.1,22.38808244000001,207
WP_020335295.1,23.232262640000005,210
WP_020335296.1,17.30995904000003,157
WP_014234638.1,33.37810664,302
WP_020335297.1,37.72068804,339
WP_020335298.1,19.948330740000017,178
WP_020335299.1,28.83140994,255
WP_014234642.1,9.024878340000003,78
WP_020335300.1,33.07660794000001,294
WP_049794707.1,17.677238840000015,159
WP_020335301.1,60.926048039999834,546
WP_020335302.1,42.830063139999986,387
WP_020335303.1,61.829506739999886,564
WP_020335305.1,22.51936654000001,210
WP_020335307.1,31.177685440000012,275
WP_020335308.1,25.427981240000015,237
WP_014234651.1,11.401152040000014,103
WP_020335309.1,22.782117340000003,204
WP_020335310.1,35.091264439999975,323
WP_020335311.1,22.841451040000003,204
WP_014234655.1,4.722695940000002,44
WP_014234656.1,13.396920540000007,115
WP_014234657.1,33.46813354,295
WP_020335312.1,68.5226402399999,606
WP_014234659.1,47.52734133999991,427
WP_020335313.1,23.831542040000013,210
WP_020335314.1,12.46019524000001,110
WP_014234662.1,24.01333714,223
WP_014234663.1,49.049522939999896,454
WP_020335317.1,67.44159114000003,623
WP_020335318.1,14.475307040000008,118
WP_014234666.1,40.676917539999984,385
WP_020335319.1,11.999593940000004,102
WP_014234668.1,12.480512340000008,109
WP_020335320.1,28.14477984,248
WP_020335322.1,67.09110633999991,585
WP_020335323.1,4.759661839999999,40
WP_014234671.1,12.748494840000012,113
WP_020335324.1,38.300975939999944,351
WP_020335325.1,28.981881540000014,263
WP_020335326.1,34.24497163999997,315
WP_020335327.1,34.92196144,308
WP_020335328.1,40.67356523999996,366
WP_014234677.1,14.33232004000001,123
WP_020335329.1,157.1029230400011,1422
WP_076633466.1,14.455647040000017,131
WP_236614670.1,48.99607333999997,438
WP_020335331.1,62.434704539999935,571
WP_020335332.1,115.0193155400004,1046
WP_014234682.1,20.681667040000015,188
WP_024372868.1,50.21659673999994,444
WP_020335334.1,31.441281940000003,283
WP_024372867.1,39.767409939999986,352
WP_014234686.1,5.291123039999999,50
WP_014234687.1,21.549688140000008,179
WP_020335336.1,40.50078663999997,374
WP_014234689.1,16.18647124000001,141
WP_020335337.1,23.337825539999994,205
WP_020335338.1,71.56528583999983,651
WP_014234702.1,11.142553439999999,97
WP_020335339.1,86.94676124000033,815
WP_020335340.1,38.32570404000004,334
WP_020335341.1,50.91891393999994,450
WP_020335343.1,41.756445639999974,385
WP_020335344.1,41.15161473999995,374
WP_020335346.1,68.81511673999994,597
WP_020335347.1,45.32312423999988,424
WP_020335349.1,50.995142039999884,475
WP_020335350.1,36.24154663999999,338
WP_014234712.1,23.41424034000002,208
WP_014234713.1,46.87383713999985,441
WP_020335351.1,8.372674040000001,78
WP_020335352.1,37.01001663999997,333
WP_020335353.1,6.077229240000002,59
WP_076633467.1,78.08250343999995,696
WP_020335354.1,39.42903313999994,359
WP_020335355.1,35.536445039999975,334
WP_020335356.1,35.623738639999985,324
WP_020335357.1,31.852421440000004,285
WP_020335358.1,31.182513939999996,281
WP_020335359.1,26.980427839999994,247
WP_020335360.1,39.81590723999997,366
WP_020335361.1,32.61263063999999,293
WP_014234726.1,42.47148073999996,400
WP_020335363.1,34.38741714000001,308
WP_014234728.1,12.80346884,113
WP_020335364.1,61.481558939999786,543
WP_020335366.1,18.765679240000026,171
WP_014234731.1,7.42995734,68
WP_014234732.1,13.371804440000004,114
WP_005375342.1,10.34218534000001,92
WP_020335367.1,34.03428894000002,304
WP_020335368.1,19.663442740000004,173
WP_020335369.1,17.505083440000014,153
WP_014234736.1,10.759151740000007,99
WP_020335370.1,21.472947240000003,199
WP_020335371.1,41.86570433999995,368
WP_020335372.1,22.560227640000008,202
WP_024372865.1,18.70793094,160
WP_014234741.1,19.916969540000014,177
WP_020335374.1,30.025942439999994,276
WP_020335375.1,67.78094093999987,605
WP_014234744.1,6.393893839999999,54
WP_014234745.1,37.80783363999997,342
